Comment,Location 1,Location 2,Location 3,sentiment_label,sentiment_confidence,sentiment_score,sentiment_source,prob_negative,prob_neutral,prob_positive,prob_sarcastic_negative,sentiment_probabilities_json
মালঞ্চি,Dhaka,Jamalpur,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
যারা মুক্তিযোদ্ধা তাদের কে মুক্তিযোদ্ধা বিষয়ক মন্ত্রী না দিয়ে শিশু কে দেই,Dhaka,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
অভিনন্দন আমাদের গর্ব বাংলাদেশের মাটি মানুষের নেতা শুভকামনা রইল,Jamalpur,,,positive,0.58,0.39099999999999996,heuristic,0.10500000000000001,0.23100000000000004,0.58,0.08400000000000002,"{""negative"": 0.10500000000000001, ""neutral"": 0.23100000000000004, ""positive"": 0.58, ""sarcastic_negative"": 0.08400000000000002}"
তারেক রহমান জামাতের আমিরকে মন্ত্রী বানাবেন আর জামাতের আমি এর সাথে তা....See,Mymensingh,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
"""হইছে, এইবার পুরাদমে স্বাধীনতার চেতনা পাইকারী হারে বিক্রি হবে।""",Dhaka,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
সমস্যা নাই ভাই। পুরো পৃথিবী আপনার বিপক্ষে থাকলেও আমি পৃথিবীর পক্ষে।,Dhaka,Kishoreganj,,negative,0.6,-0.54,heuristic,0.6,0.30000000000000004,0.08000000000000002,0.020000000000000004,"{""negative"": 0.6, ""neutral"": 0.30000000000000004, ""positive"": 0.08000000000000002, ""sarcastic_negative"": 0.020000000000000004}"
"""হইতে চাইছিলাম মেয়র, বানাইলেন প্রতিমন্ত্রী।""",Tangail,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
পাগলারে দিছে আরো চেতাইয়া,Chittagong,Lakshmipur,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
Onake amar protimonti dile valo hoy.,Dhaka,Barisal,Bhola,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
মুক্তিযুদ্ধ বিষয়ে ইশরাক কী জানে? ওর বয়স কত? বিএনপি নাকি স্বাধীনতার দল? একজন মুক্তি যোদ্ধা নেই এই মন্ত্রণালয়ের জন্য???,Chittagong,,,sarcastic_negative,0.65,-0.74,heuristic,0.16,0.12,0.07,0.65,"{""negative"": 0.16, ""neutral"": 0.12, ""positive"": 0.07, ""sarcastic_negative"": 0.65}"
মুক্তিযুদ্ধ মানেই জাতির ড্যাডি বঙ্গবলটু আর নগর ড্যাডি ইশরাক,Dhaka,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
Muktijuddho bishoyok montri Thela-theli bishoyok montri️,Sylhet,Sunamganj,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
আরো বেশি করে ভোট দেও বাঙালি জাতি,Dhaka,Narsingdi,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
সামলাতে পারবে গায়ের জোর আসে না,Panchagarh,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
মেথর,Chittagong,Sylhet,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
ওর জন্য এটা অতিরিক্ত হয়ে গেছে!,Dhaka,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
How,Dhaka,Netrokona,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
সাওয়া মন্এী,Chittagong,Comilla,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
"""দুঃখের বিষয় হচ্ছে তার বাবার সাথে যে রাজনীতি করেছে সে কিন্তু মন্ত্রীর মর্যাদা পেল না, বাংলাদেশে ছয়বার এমপি জয়নাল আবদীন ফারু…""",Chittagong,Noakhali,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
ভাই তার আব্বা যুদ্ধ করছে নি আমার কাছে সন্দেহ হয়,Dhaka,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
আরে তোমরা তো জানোই না আমি আর ও এক সাথে যুদ্ধের মালামাল সরবরাহ করছি।,Dhaka,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
একদম ঠিক আছে,Dhaka,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
"""মন্ত্রণালয় যদি না দিত, তিনি পাঁচ ে সংসদ ঘেরাও কর্মসূচি দিয়ে নিজে নিজেই মন্ত্রীর শপথ পড়ে ফেলতেন!""",Dhaka,Chittagong,Gopalganj,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
দেশটা চাঁন্দের দেশে চলে গেছে মনে করেন আর কিছু বাকি নাই।,Dhaka,Barisal,Pirojpur,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
বয়স কম,Chittagong,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
এই দেশ তাইলে শেস কটি মানুষের প্রান চলে গেলেও এই দেশ কখোনো ঠিক হবে না,Dhaka,Noakhali,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
সুধু মন্ত্রী পদ দিলে হবে না ঠেলাঠেলি জন্য ওকে নোবেল দিতে হবে তারেক ভাই,Dhaka,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
মেয়র সাহেব,Feni,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
কামড়াকামড়ি করে সমনে এগিয়ে যাবে,Dhaka,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
ইতা মুক্তযুদ্ধের ইতিহাসও জানে না।তারে একটা GK বই গিফ্ট করতে চাই,চট্টগ্রাম,কক্সবাজার,Chittagong,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
কেমনে কি? সে কি মুক্তি যুদ্ধ বিয়ষ কিছু বুঝে।,Chittagong,Bandarban,Cox's Bazar,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
আর জাকে ধর্ম মন্ত্রী করা হয়েছে তার সর্বোচ্চ শিক্ষাগত যোগ্যতা SSC সব আমাদের হাতের কামাই,Dhaka,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
Rifat Hossain Rahat Rayhan Islam ei dek hala baji dhorsili nh,Dhaka,Patuakhali,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
খেলার সময় বাচ্চাদের দুধভাত করে রাখার যে ব্যাপারটা,Dhaka,Gazipur,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
Keno?,Dhaka,Khulna,Jessore,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
Ekhon oi bolbe tarek rahaman ow juddo korse,Cumilla,Comilla,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
দেশটার হোগামারা কমপ্লিট,Dhaka,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
hagar montri.khusir thelay haha astase,Narayanganj,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
সংবিধান অনুযায়ী বাংলাদেশের ১৩তম জাতীয় সংসদ নির্বাচনের যেহেতু কোনো বৈধতা নেই অর্থাৎ ২০২৬ সালের জাতীয় সংসদ নির্বাচন অবৈধ সুতরাং …,Dhaka,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
"""ভাগ্য ভালো দলের সিদ্ধান্তে হয়েছেন, নয়তো নিজে নিজেই মন্ত্রিত্বের শপথ নিতেন.!""",Gazipur,,,positive,0.58,0.39099999999999996,heuristic,0.10500000000000001,0.23100000000000004,0.58,0.08400000000000002,"{""negative"": 0.10500000000000001, ""neutral"": 0.23100000000000004, ""positive"": 0.58, ""sarcastic_negative"": 0.08400000000000002}"
হয়চে না ইয়াং বেডা রে কি দিসে,Dhaka,Mymensingh,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
Ai bar juddho lagboi,Dhaka,Barisal,Bhola,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
ঘেরাও কমিটির প্রধান,Dhaka,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
এসব কিয়া দেখতাহে,Dhaka,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
মুরগি যুদ্ধা,Comilla,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
আস্তা একটা ভ'কলম,Dhaka,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
যার নাই মেয়র এর কাজ সম্পর্কে ধারনা আজ সে মন্ত্রণালয় চালাইবো,Dhaka,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
জোকার,Dhaka,Mymensingh,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
রিমিনি এডিট,Barisal,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
Ei halare keno jeno amr kache neshakhor mone hoy,Chittagong,Chandpur,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
Ore dekhle hashi ahe Amar,Dhaka,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
মুক্তিযুদ্ধের চেতনায় এখন আর ঘুমানো যাবেনা,Rajshahi,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
নয়ন রে দৌড়া দৌড়ি মন্ত্রী বানানো হোক,Dhaka,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
1987 সালে জন্ম হওয়া মানুষটা 71 এর মুক্তিযুদ্ধের কি বুঝবে বুঝে আসেনা।,Dhaka,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
শেষ,Dhaka,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
একেবারে জায়গা মত দিছে তার মতো যোদ্ধা একটাও নাই বি এন পি তে কয় আগেও হেতারে দেখলাম যুদ্ধ করতে শহিদ মিনারে,Bagerhat,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
ঘেরাও উপদেষ্টা ।,Dhaka,Faridpur,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
বয়স হয় নাই ৪০ দিয়া দিছে মুক্তিযোদ্ধা বিষয়ক হো***সারা আকাশ ভরা তারা..!,Dhaka,,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
"""২য় পলক ।হোগামা,,,,,,,,রা সারা""",Chittagong,Barisal,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
Chor rey churi korar pod disey,Dhaka,Tangail,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
আলহামদুলিল্লাহ। মুক্তিযুদ্ধের স্বপক্ষের লোক।,ঢাকা,Dhaka,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
Gaja kheye pod dise mone hocche,Dhaka,Cox's Bazar,,neutral,0.74,-0.09999999999999999,heuristic,0.12,0.74,0.08,0.06,"{""negative"": 0.12, ""neutral"": 0.74, ""positive"": 0.08, ""sarcastic_negative"": 0.06}"
